timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587977945297,5,HTTP Request-0,200,OK,Thread Group 1-112,text,true,,2545,113,200,200,http://bank.com/,5,0,4
1587977945304,7,HTTP Request-1,200,OK,Thread Group 1-112,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,7,0,0
1587977945304,45,HTTP Request-2,200,OK,Thread Group 1-112,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,9,0,5
1587977945305,8,HTTP Request-3,200,OK,Thread Group 1-112,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,8,0,4
1587977945306,40,HTTP Request-4,200,OK,Thread Group 1-112,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,7,0,4
1587977945305,8,HTTP Request-5,200,OK,Thread Group 1-112,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,8,0,5
1587977944999,54,HTTP Request,200,OK,Thread Group 1-106,text,true,,1159374,815,200,200,http://bank.com/,14,0,9
1587977944999,14,HTTP Request-0,200,OK,Thread Group 1-106,text,true,,2545,113,200,200,http://bank.com/,14,0,9
1587977945014,4,HTTP Request-1,200,OK,Thread Group 1-106,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,4,0,2
1587977945014,39,HTTP Request-2,200,OK,Thread Group 1-106,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,4,0,0
1587977945015,2,HTTP Request-3,200,OK,Thread Group 1-106,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,2,0,1
1587977945015,33,HTTP Request-4,200,OK,Thread Group 1-106,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,4,0,3
1587977945355,48,HTTP Request,200,OK,Thread Group 1-113,text,true,,1159374,815,200,200,http://bank.com/,2,0,1
1587977945015,3,HTTP Request-5,200,OK,Thread Group 1-106,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,3,0,1
1587977945355,2,HTTP Request-0,200,OK,Thread Group 1-113,text,true,,2545,113,200,200,http://bank.com/,2,0,1
1587977945358,8,HTTP Request-1,200,OK,Thread Group 1-113,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,8,0,6
1587977945358,41,HTTP Request-2,200,OK,Thread Group 1-113,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,3,0,0
