timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587980492931,40,HTTP Request-2,200,OK,Thread Group 1-32,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,4,0,2
1587980492931,5,HTTP Request-3,200,OK,Thread Group 1-32,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,5,0,0
1587980492934,39,HTTP Request-4,200,OK,Thread Group 1-32,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,3,0,2
1587980492934,5,HTTP Request-5,200,OK,Thread Group 1-32,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,5,0,2
1587980490136,487,HTTP Request,200,OK,Thread Group 1-4,text,true,,1159374,815,82,82,http://bank.com/,83,0,68
1587980490136,88,HTTP Request-0,200,OK,Thread Group 1-4,text,true,,2545,113,82,82,http://bank.com/,83,0,68
1587980490390,193,HTTP Request-1,200,OK,Thread Group 1-4,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,193,0,0
1587980490395,181,HTTP Request-2,200,OK,Thread Group 1-4,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,104,0,18
1587980490134,661,HTTP Request,200,OK,Thread Group 1-3,text,true,,1159374,815,82,82,http://bank.com/,89,0,71
1587980490134,96,HTTP Request-0,200,OK,Thread Group 1-3,text,true,,2545,113,82,82,http://bank.com/,89,0,71
1587980490397,13,HTTP Request-1,200,OK,Thread Group 1-3,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,11,0,10
1587980490390,405,HTTP Request-2,200,OK,Thread Group 1-3,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,181,0,0
1587980490391,107,HTTP Request-3,200,OK,Thread Group 1-3,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,107,0,23
1587980490541,258,HTTP Request,200,OK,Thread Group 1-8,text,true,,1159374,815,82,82,http://bank.com/,33,0,15
1587980490392,262,HTTP Request-4,200,OK,Thread Group 1-3,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,64,0,21
1587980490541,33,HTTP Request-0,200,OK,Thread Group 1-8,text,true,,2545,113,82,82,http://bank.com/,33,0,15
1587980490392,65,HTTP Request-5,200,OK,Thread Group 1-3,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,65,0,18
1587980490584,43,HTTP Request-1,200,OK,Thread Group 1-8,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,43,0,21
1587980490583,216,HTTP Request-2,200,OK,Thread Group 1-8,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,39,0,16
1587980490582,41,HTTP Request-3,200,OK,Thread Group 1-8,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,41,0,18
1587980492528,56,HTTP Request,200,OK,Thread Group 1-28,text,true,,1159374,815,82,82,http://bank.com/,6,0,5
1587980490584,209,HTTP Request-4,200,OK,Thread Group 1-8,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,42,0,21
1587980492528,6,HTTP Request-0,200,OK,Thread Group 1-28,text,true,,2545,113,82,82,http://bank.com/,6,0,5
1587980490580,22,HTTP Request-5,200,OK,Thread Group 1-8,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,21,0,0
1587980492536,3,HTTP Request-1,200,OK,Thread Group 1-28,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,3,0,0
1587980492537,35,HTTP Request-2,200,OK,Thread Group 1-28,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,3,0,2
1587980492538,4,HTTP Request-3,200,OK,Thread Group 1-28,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,4,0,2
1587980492539,45,HTTP Request-4,200,OK,Thread Group 1-28,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,10,0,7
1587980492739,94,HTTP Request,200,OK,Thread Group 1-30,text,true,,1159374,815,82,82,http://bank.com/,14,0,12
1587980492539,4,HTTP Request-5,200,OK,Thread Group 1-28,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,4,0,3
1587980492739,14,HTTP Request-0,200,OK,Thread Group 1-30,text,true,,2545,113,82,82,http://bank.com/,14,0,12
1587980492754,5,HTTP Request-1,200,OK,Thread Group 1-30,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,3,0,0
1587980492754,35,HTTP Request-2,200,OK,Thread Group 1-30,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,7,0,5
1587980492758,2,HTTP Request-3,200,OK,Thread Group 1-30,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,2,0,0
1587980490399,10,HTTP Request-3,200,OK,Thread Group 1-4,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,10,0,7
1587980492757,76,HTTP Request-4,200,OK,Thread Group 1-30,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,48,0,43
1587980490394,229,HTTP Request-4,200,OK,Thread Group 1-4,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,110,0,19
1587980492757,13,HTTP Request-5,200,OK,Thread Group 1-30,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,13,0,3
1587980490398,208,HTTP Request-5,200,OK,Thread Group 1-4,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,208,0,190
1587980490457,322,HTTP Request,200,OK,Thread Group 1-7,text,true,,1159374,815,82,82,http://bank.com/,3,0,2
1587980490233,575,HTTP Request,200,OK,Thread Group 1-5,text,true,,1159374,815,82,82,http://bank.com/,3,0,2
1587980490457,3,HTTP Request-0,200,OK,Thread Group 1-7,text,true,,2545,113,82,82,http://bank.com/,3,0,2
1587980490233,4,HTTP Request-0,200,OK,Thread Group 1-5,text,true,,2545,113,82,82,http://bank.com/,3,0,2
1587980490568,40,HTTP Request-1,200,OK,Thread Group 1-7,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,40,0,18
1587980490393,115,HTTP Request-1,200,OK,Thread Group 1-5,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,115,0,65
1587980490569,210,HTTP Request-2,200,OK,Thread Group 1-7,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,33,0,17
1587980490498,310,HTTP Request-2,200,OK,Thread Group 1-5,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,94,0,0
1587980490569,33,HTTP Request-3,200,OK,Thread Group 1-7,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,33,0,17
1587980490503,9,HTTP Request-3,200,OK,Thread Group 1-5,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,8,0,4
1587980490561,207,HTTP Request-4,200,OK,Thread Group 1-7,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,31,0,0
1587980490455,171,HTTP Request-4,200,OK,Thread Group 1-5,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,5,0,4
1587980490562,32,HTTP Request-5,200,OK,Thread Group 1-7,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,30,0,18
1587980490388,192,HTTP Request-5,200,OK,Thread Group 1-5,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,192,0,0
1587980490930,138,HTTP Request,200,OK,Thread Group 1-12,text,true,,1159374,815,82,82,http://bank.com/,7,0,3
1587980490930,7,HTTP Request-0,200,OK,Thread Group 1-12,text,true,,2545,113,82,82,http://bank.com/,7,0,3
1587980490952,13,HTTP Request-1,200,OK,Thread Group 1-12,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,13,0,0
1587980490952,61,HTTP Request-2,200,OK,Thread Group 1-12,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,35,0,30
1587980490948,39,HTTP Request-3,200,OK,Thread Group 1-12,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,39,0,36
1587980490731,253,HTTP Request,200,OK,Thread Group 1-10,text,true,,1159374,815,82,82,http://bank.com/,31,0,15
1587980490948,120,HTTP Request-4,200,OK,Thread Group 1-12,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,46,0,35
1587980490731,31,HTTP Request-0,200,OK,Thread Group 1-10,text,true,,2545,113,82,82,http://bank.com/,31,0,15
1587980490948,8,HTTP Request-5,200,OK,Thread Group 1-12,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,5,0,0
1587980490767,52,HTTP Request-1,200,OK,Thread Group 1-10,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,52,0,21
1587980490764,220,HTTP Request-2,200,OK,Thread Group 1-10,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,131,0,0
1587980490765,19,HTTP Request-3,200,OK,Thread Group 1-10,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,18,0,9
1587980490764,55,HTTP Request-4,200,OK,Thread Group 1-10,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,19,0,11
1587980490765,22,HTTP Request-5,200,OK,Thread Group 1-10,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,22,0,10
1587980490629,180,HTTP Request,200,OK,Thread Group 1-9,text,true,,1159374,815,82,82,http://bank.com/,25,0,22
1587980490629,25,HTTP Request-0,200,OK,Thread Group 1-9,text,true,,2545,113,82,82,http://bank.com/,25,0,22
1587980490664,30,HTTP Request-1,200,OK,Thread Group 1-9,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,30,0,18
1587980490665,144,HTTP Request-2,200,OK,Thread Group 1-9,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,18,0,8
1587980490663,17,HTTP Request-3,200,OK,Thread Group 1-9,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,17,0,7
1587980490660,99,HTTP Request-4,200,OK,Thread Group 1-9,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,4,0,0
1587980490663,9,HTTP Request-5,200,OK,Thread Group 1-9,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,7,0,2
1587980490134,659,HTTP Request,200,OK,Thread Group 1-2,text,true,,1159374,815,82,82,http://bank.com/,85,0,68
1587980490134,96,HTTP Request-0,200,OK,Thread Group 1-2,text,true,,2545,113,82,82,http://bank.com/,85,0,68
1587980490503,14,HTTP Request-1,200,OK,Thread Group 1-2,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,14,0,12
1587980490388,405,HTTP Request-2,200,OK,Thread Group 1-2,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,193,0,0
1587980490468,52,HTTP Request-3,200,OK,Thread Group 1-2,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,52,0,3
1587980490468,120,HTTP Request-4,200,OK,Thread Group 1-2,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,11,0,2
1587980490508,9,HTTP Request-5,200,OK,Thread Group 1-2,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,9,0,3
1587980491131,71,HTTP Request,200,OK,Thread Group 1-14,text,true,,1159374,815,82,82,http://bank.com/,4,0,2
1587980491131,4,HTTP Request-0,200,OK,Thread Group 1-14,text,true,,2545,113,82,82,http://bank.com/,4,0,2
1587980491137,22,HTTP Request-1,200,OK,Thread Group 1-14,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,22,0,10
1587980491137,65,HTTP Request-2,200,OK,Thread Group 1-14,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,23,0,11
1587980491148,15,HTTP Request-3,200,OK,Thread Group 1-14,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,15,0,12
1587980491137,64,HTTP Request-4,200,OK,Thread Group 1-14,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,10,0,0
1587980491153,17,HTTP Request-5,200,OK,Thread Group 1-14,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,16,0,8
1587980491228,207,HTTP Request,200,OK,Thread Group 1-15,text,true,,1159374,815,82,82,http://bank.com/,2,0,1
1587980491228,2,HTTP Request-0,200,OK,Thread Group 1-15,text,true,,2545,113,82,82,http://bank.com/,2,0,1
1587980491232,7,HTTP Request-1,200,OK,Thread Group 1-15,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,7,0,4
1587980491232,40,HTTP Request-2,200,OK,Thread Group 1-15,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,4,0,3
1587980491232,12,HTTP Request-3,200,OK,Thread Group 1-15,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,12,0,0
1587980491233,202,HTTP Request-4,200,OK,Thread Group 1-15,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,6,0,2
1587980491248,3,HTTP Request-5,200,OK,Thread Group 1-15,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,3,0,1
1587980491430,111,HTTP Request,200,OK,Thread Group 1-17,text,true,,1159374,815,82,82,http://bank.com/,7,0,4
1587980491430,7,HTTP Request-0,200,OK,Thread Group 1-17,text,true,,2545,113,82,82,http://bank.com/,7,0,4
1587980491438,35,HTTP Request-1,200,OK,Thread Group 1-17,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,35,0,0
1587980491438,27,HTTP Request-2,200,OK,Thread Group 1-17,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,3,0,2
1587980491439,3,HTTP Request-3,200,OK,Thread Group 1-17,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,3,0,1
1587980491461,80,HTTP Request-4,200,OK,Thread Group 1-17,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,13,0,0
1587980491490,19,HTTP Request-5,200,OK,Thread Group 1-17,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,19,0,3
1587980491030,68,HTTP Request,200,OK,Thread Group 1-13,text,true,,1159374,815,82,82,http://bank.com/,5,0,4
1587980491030,5,HTTP Request-0,200,OK,Thread Group 1-13,text,true,,2545,113,82,82,http://bank.com/,5,0,4
1587980491037,27,HTTP Request-1,200,OK,Thread Group 1-13,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,25,0,0
1587980491040,44,HTTP Request-2,200,OK,Thread Group 1-13,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,13,0,2
1587980491039,15,HTTP Request-3,200,OK,Thread Group 1-13,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,15,0,3
1587980491042,56,HTTP Request-4,200,OK,Thread Group 1-13,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,26,0,20
1587980491050,4,HTTP Request-5,200,OK,Thread Group 1-13,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,4,0,2
1587980491432,119,HTTP Request,200,OK,Thread Group 1-16,text,true,,1159374,815,82,82,http://bank.com/,3,0,2
1587980491432,3,HTTP Request-0,200,OK,Thread Group 1-16,text,true,,2545,113,82,82,http://bank.com/,3,0,2
1587980491482,4,HTTP Request-1,200,OK,Thread Group 1-16,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,4,0,2
1587980491509,42,HTTP Request-2,200,OK,Thread Group 1-16,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,8,0,4
1587980491477,9,HTTP Request-3,200,OK,Thread Group 1-16,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,8,0,0
1587980491478,45,HTTP Request-4,200,OK,Thread Group 1-16,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,13,0,10
1587980491493,17,HTTP Request-5,200,OK,Thread Group 1-16,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,17,0,0
1587980491539,90,HTTP Request,200,OK,Thread Group 1-18,text,true,,1159374,815,82,82,http://bank.com/,12,0,3
1587980491539,13,HTTP Request-0,200,OK,Thread Group 1-18,text,true,,2545,113,82,82,http://bank.com/,12,0,3
1587980491553,36,HTTP Request-1,200,OK,Thread Group 1-18,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,36,0,0
1587980491554,75,HTTP Request-2,200,OK,Thread Group 1-18,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,39,0,35
1587980491554,46,HTTP Request-3,200,OK,Thread Group 1-18,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,46,0,0
1587980491587,42,HTTP Request-4,200,OK,Thread Group 1-18,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,9,0,2
1587980491583,4,HTTP Request-5,200,OK,Thread Group 1-18,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,4,0,1
1587980491633,78,HTTP Request,200,OK,Thread Group 1-19,text,true,,1159374,815,82,82,http://bank.com/,3,0,2
1587980491633,3,HTTP Request-0,200,OK,Thread Group 1-19,text,true,,2545,113,82,82,http://bank.com/,3,0,2
1587980491637,3,HTTP Request-1,200,OK,Thread Group 1-19,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,3,0,0
1587980491637,74,HTTP Request-2,200,OK,Thread Group 1-19,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,5,0,0
1587980491641,3,HTTP Request-3,200,OK,Thread Group 1-19,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,3,0,1
1587980491641,42,HTTP Request-4,200,OK,Thread Group 1-19,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,20,0,3
1587980491646,8,HTTP Request-5,200,OK,Thread Group 1-19,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,8,0,0
1587980491727,52,HTTP Request,200,OK,Thread Group 1-20,text,true,,1159374,815,82,82,http://bank.com/,2,0,1
1587980491727,3,HTTP Request-0,200,OK,Thread Group 1-20,text,true,,2545,113,82,82,http://bank.com/,2,0,1
1587980491731,7,HTTP Request-1,200,OK,Thread Group 1-20,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,7,0,0
1587980491733,41,HTTP Request-2,200,OK,Thread Group 1-20,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,5,0,0
1587980491731,3,HTTP Request-3,200,OK,Thread Group 1-20,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,3,0,2
1587980491734,45,HTTP Request-4,200,OK,Thread Group 1-20,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,9,0,0
1587980491732,9,HTTP Request-5,200,OK,Thread Group 1-20,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,9,0,6
1587980491831,59,HTTP Request,200,OK,Thread Group 1-21,text,true,,1159374,815,82,82,http://bank.com/,4,0,3
1587980491831,4,HTTP Request-0,200,OK,Thread Group 1-21,text,true,,2545,113,82,82,http://bank.com/,4,0,3
1587980491845,6,HTTP Request-1,200,OK,Thread Group 1-21,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,6,0,0
1587980491850,37,HTTP Request-2,200,OK,Thread Group 1-21,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,5,0,0
1587980491851,6,HTTP Request-3,200,OK,Thread Group 1-21,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,6,0,1
1587980491850,40,HTTP Request-4,200,OK,Thread Group 1-21,text,true,,586190,142,82,82,http://bank.com/static/js/2.b697b626.chunk.js,4,0,2
1587980491853,4,HTTP Request-5,200,OK,Thread Group 1-21,text,true,,9153,145,82,82,http://bank.com/static/js/main.a55f0fcf.chunk.js,4,0,1
1587980492133,65,HTTP Request,200,OK,Thread Group 1-24,text,true,,1159374,815,82,82,http://bank.com/,9,0,6
1587980492133,9,HTTP Request-0,200,OK,Thread Group 1-24,text,true,,2545,113,82,82,http://bank.com/,9,0,6
1587980492144,29,HTTP Request-1,200,OK,Thread Group 1-24,bin,true,,3392,124,82,82,http://bank.com/favicon.ico,29,0,23
1587980492145,43,HTTP Request-2,200,OK,Thread Group 1-24,text,true,,556634,144,82,82,http://bank.com/static/css/2.a72c35d3.chunk.css,11,0,9
1587980492028,46,HTTP Request,200,OK,Thread Group 1-23,text,true,,1159374,815,82,82,http://bank.com/,4,0,3
1587980492146,10,HTTP Request-3,200,OK,Thread Group 1-24,text,true,,1460,147,82,82,http://bank.com/static/css/main.f203cb67.chunk.css,9,0,8
